B1,B2,B3,B4,B5,B6,B7,B9,class
0.109756015241146,0.0829221531748772,0.055949978530407,0.0344759747385979,0.174039706587791,0.0681566148996353,0.0281478874385357,0.00121029000729322,4
0.112176589667797,0.0861034914851189,0.0637304112315178,0.0393862947821617,0.247210383415222,0.103704564273357,0.0400778874754906,0.00110655080061406,4
0.113006502389908,0.0879016369581223,0.0647332221269608,0.0410807020962238,0.312393128871918,0.131575807929039,0.0525265857577324,0.00159066682681441,4
0.114009320735931,0.0874866768717766,0.064352847635746,0.0409078001976013,0.28794527053833,0.119853287935257,0.0458181202411652,0.00131402909755707,4
0.114043898880482,0.0872446224093437,0.0652173385024071,0.0408386439085007,0.287737816572189,0.121962651610375,0.0452994257211685,0.00114113057497889,4
0.11155416071415,0.084962360560894,0.0571256875991821,0.0357554256916046,0.209276437759399,0.0868296623229981,0.035167571157217,0.0013831885298714,4
0.115703724324703,0.0901147350668907,0.0700585022568703,0.0451611056923866,0.308554798364639,0.129535615444183,0.0533910803496838,0.000899072561878711,4
0.11625699698925,0.0899764150381088,0.0716491714119911,0.047408789396286,0.306065052747726,0.146479666233063,0.0558116585016251,0.00131402909755707,4
0.112833604216576,0.0868642404675484,0.06622014939785,0.0389367565512657,0.325913816690445,0.137454360723495,0.0531836003065109,0.00072617398109287,4
0.115496248006821,0.0898035168647766,0.0692285895347595,0.04464241117239,0.297938823699951,0.12853279709816,0.0546013675630093,0.000380376848625019,4
0.11546166241169,0.0903222113847732,0.0711650550365448,0.0473396293818951,0.292198598384857,0.131437495350838,0.0550509057939053,0.000968231994193047,4
0.115634560585022,0.0905988514423371,0.0709575712680817,0.0464405566453934,0.323043704032898,0.138802975416184,0.0586817748844624,0.00100281171035022,4
0.114285953342915,0.0873137786984444,0.0655977204442024,0.0406311638653278,0.343618631362915,0.140428215265274,0.0553621239960194,0.000933652278035879,4
0.114320531487465,0.0885586515069008,0.0683295130729675,0.0421872511506081,0.398116260766983,0.161556422710419,0.0630042403936386,0.000657014548778534,4
0.113248564302921,0.0866913422942162,0.0617593713104725,0.0385909602046013,0.26937597990036,0.121409378945827,0.04464241117239,0.00127944943960756,4
0.112245753407478,0.0868296623229981,0.0618976876139641,0.0388330183923245,0.279265761375427,0.112487807869911,0.0438470765948296,0.00131402909755707,4
0.113006502389908,0.0861034914851189,0.0608257167041302,0.0387638583779335,0.259382426738739,0.111104622483253,0.0425330474972725,0.00141776830423623,4
0.117363549768925,0.0917745605111122,0.0693669095635414,0.0461639203131199,0.351502805948257,0.160622775554657,0.0630388185381889,0.00127944943960756,4
0.117674767971039,0.0919474586844444,0.0702659785747528,0.0456798039376736,0.362187922000885,0.163043349981308,0.0670500621199608,0.00141776830423623,4
0.117363549768925,0.0929156914353371,0.0711304694414139,0.0459218621253967,0.440130591392517,0.182857528328896,0.0779080986976624,0.00072617398109287,4
0.116395317018032,0.0892156660556793,0.0709575712680817,0.042256411164999,0.390923678874969,0.162144273519516,0.0603761821985245,0.000899072561878711,4
0.115876622498035,0.0908754914999008,0.0723061859607697,0.0486190766096115,0.296590209007263,0.142122626304626,0.0641107931733131,0.0013486088719219,4
0.115772880613804,0.0906334295868874,0.0719949677586556,0.0492415130138397,0.280787289142609,0.141534775495529,0.0559845566749573,0.00141776830423623,4
0.114735491573811,0.0893539786338806,0.0657706186175346,0.0416685566306114,0.304059416055679,0.140566542744636,0.0542901530861855,0.000829913129564375,4
0.115842044353485,0.0896651968359947,0.0660818368196487,0.0424293093383312,0.299840688705444,0.141811400651932,0.0539097748696804,0.00100281171035022,4
0.116429895162582,0.0906334295868874,0.0701622366905212,0.0438816584646702,0.413296729326248,0.169890135526657,0.0660126730799675,0.00121029000729322,4
0.115392506122589,0.0888698622584343,0.0673267021775246,0.0429480038583279,0.304647296667099,0.145753487944603,0.0533219203352928,0.00107197114266455,4
0.115081287920475,0.0881091132760048,0.0658743530511856,0.0411152802407742,0.319343656301498,0.136451557278633,0.0488265566527844,0.00155608716886491,4
0.114735491573811,0.0893539786338806,0.0657706186175346,0.0416685566306114,0.304059416055679,0.140566542744636,0.0542901530861855,0.000829913129564375,4
0.115842044353485,0.0896651968359947,0.0660818368196487,0.0424293093383312,0.299840688705444,0.141811400651932,0.0539097748696804,0.00100281171035022,4
0.114631749689579,0.0890427604317665,0.0653902366757393,0.0417377166450024,0.29717805981636,0.133443117141724,0.0509013384580612,0.000138318850076757,4
0.115081287920475,0.0881091132760048,0.0658743530511856,0.0411152802407742,0.319343656301498,0.136451557278633,0.0488265566527844,0.00155608716886491,4
0.114458851516247,0.0889736041426659,0.0654248222708702,0.0425330474972725,0.311770707368851,0.142710477113724,0.0534256584942341,0.000933652278035879,4
0.113525204360485,0.087382934987545,0.062900498509407,0.0409078001976013,0.257515132427216,0.124486967921257,0.0500368475914002,0.000933652278035879,4
0.115703724324703,0.0889044478535652,0.0642836913466454,0.0409769602119923,0.308900594711304,0.139425411820412,0.0510050766170025,0.00110655080061406,4
0.115081287920475,0.088835284113884,0.0638687312602997,0.0401124693453312,0.338915765285492,0.133685171604157,0.0486882366240025,0.00159066682681441,4
0.116879433393478,0.08928482234478,0.0693323239684105,0.0411152802407742,0.39113113284111,0.141258135437965,0.0575406439602375,0.00100281171035022,4
0.115911200642586,0.0895268768072128,0.0654248222708702,0.0416685566306114,0.351606547832489,0.138388022780418,0.0532527603209019,0.00103739136829972,4
0.112626127898693,0.0854464769363403,0.0629696622490883,0.0383834838867187,0.273802191019058,0.115738302469254,0.0438124984502792,0.00124486966524273,4
0.113248564302921,0.0873483568429947,0.0653210803866386,0.0402507856488228,0.357830882072449,0.140635699033737,0.0546705275774002,0.00110655080061406,4
0.112971924245358,0.0868296623229981,0.0641453713178635,0.0390404984354973,0.339330732822418,0.128290742635727,0.0532873384654522,0.00169440603349358,4
0.116879433393478,0.0901147350668907,0.067568764090538,0.0425330474972725,0.38639372587204,0.155747026205063,0.0581284984946251,0.00131402909755707,4
0.1185392588377,0.0913941860198975,0.0732052549719811,0.0451611056923866,0.477614998817444,0.192090317606926,0.0749688223004341,0.000899072561878711,4
0.115911200642586,0.0886623859405518,0.0647678077220917,0.0407003238797188,0.31325763463974,0.13541416823864,0.0515237748622894,0.000795333413407206,4
0.113283142447472,0.0877633169293404,0.06622014939785,0.0413919165730477,0.309765070676804,0.138699233531952,0.0520770512521267,0.00121029000729322,4
0.114182218909264,0.0875212550163269,0.0650098621845245,0.0416339747607708,0.330789536237717,0.144024506211281,0.0532527603209019,0.00100281171035022,4
0.11466633528471,0.0885586515069008,0.0645949095487595,0.0405274257063866,0.302365034818649,0.129155233502388,0.0482732802629471,0.000103739141195547,4
0.115703724324703,0.0881091132760048,0.0636612549424171,0.0401124693453312,0.287841528654099,0.125628098845482,0.047028411179781,0.00103739136829972,4
0.117882244288921,0.0908409059047699,0.0698164403438568,0.0445040911436081,0.423359453678131,0.165705993771553,0.0665313675999641,0.00114113057497889,4
0.117709346115589,0.0898726806044579,0.0704042986035347,0.0434321202337742,0.44483345746994,0.172241553664207,0.0644220039248467,0.000864492845721543,4
0.117571026086807,0.0899072587490082,0.0700585022568703,0.043259222060442,0.431139886379242,0.169509753584862,0.0641799494624138,0.000657014548778534,4
0.115772880613804,0.0880053713917732,0.0665659531950951,0.0409423820674419,0.351571947336197,0.143194600939751,0.052111629396677,0.000484115997096524,4
0.114113055169582,0.0875904187560082,0.0619322694838047,0.0391442365944386,0.246000081300735,0.112487807869911,0.0429134257137775,0.000518695684149861,4
0.115254186093807,0.088282011449337,0.0655977204442024,0.0409078001976013,0.313880056142807,0.136659026145935,0.0511433966457844,0.00107197114266455,4
0.116879433393478,0.0891465023159981,0.067119225859642,0.0412881784141064,0.355998158454895,0.143056273460388,0.0525265857577324,0.00114113057497889,4
0.116775691509247,0.0889390259981155,0.0686061531305313,0.0414956584572792,0.389021784067154,0.144474044442177,0.0568490512669087,-0.000103739141195547,4
0.117536447942257,0.0887661278247833,0.0689173713326454,0.0415302366018295,0.400294780731201,0.156473204493523,0.0588892549276352,0.00131402909755707,4
0.1139055788517,0.0877633169293404,0.0628659203648567,0.0405965857207775,0.279369503259659,0.121824331581593,0.048411600291729,0.000518695684149861,4
0.114389695227146,0.0879707932472229,0.0636958330869675,0.0402162075042725,0.294135063886642,0.131333753466606,0.0494489930570126,0.000933652278035879,4
0.116395317018032,0.0898035168647766,0.0683986768126488,0.0422909893095493,0.402231246232986,0.149591848254204,0.0591658912599087,0.000899072561878711,4
0.116360738873482,0.0886278077960014,0.0661164149641991,0.0404928438365459,0.357450515031815,0.132509469985962,0.0517658330500126,0.00127944943960756,4
0.115634560585022,0.0889736041426659,0.0653902366757393,0.0419106148183346,0.283104121685028,0.136555284261704,0.0499676875770092,0.000587855116464198,4
0.115565404295921,0.0893194004893303,0.0653902366757393,0.0429825857281685,0.32954466342926,0.146133869886398,0.056883629411459,0.000899072561878711,4
0.116326160728931,0.0886278077960014,0.069124847650528,0.0421872511506081,0.388918042182922,0.152704015374184,0.0542901530861855,0.000587855116464198,4
0.116464480757713,0.0894577205181122,0.0689865276217461,0.0412536002695561,0.420316427946091,0.147136688232422,0.0581630803644657,0.000622434832621366,4
0.115185029804707,0.088731549680233,0.0651136040687561,0.0407003238797188,0.291161179542542,0.12860195338726,0.0496564693748951,0.00131402909755707,4
0.115046709775925,0.0874175205826759,0.0648715421557427,0.0403891056776047,0.286596685647964,0.130227208137512,0.0478583239018917,0.0011757102329284,4
0.114804647862911,0.0882474333047867,0.0645257458090782,0.0412536002695561,0.293892979621887,0.139667466282844,0.0518349930644035,0.000829913129564375,4
0.116395317018032,0.088731549680233,0.0675341784954071,0.0415993966162205,0.348874747753143,0.140289902687073,0.052111629396677,0.00103739136829972,4
0.116499058902264,0.0879016369581223,0.0658397749066353,0.040873222053051,0.320934325456619,0.134376764297485,0.0485844984650612,0.0011757102329284,4
0.114873811602593,0.0877978950738907,0.0627621784806252,0.039870411157608,0.268788129091263,0.118158884346485,0.0447461493313313,0.000414956564782187,4
0.115738302469254,0.088282011449337,0.0650444403290749,0.0410461202263832,0.286216288805008,0.134203866124153,0.0523536875844002,0.000968231994193047,4
0.114458851516247,0.0881091132760048,0.0650790184736252,0.040873222053051,0.306514590978622,0.131679549813271,0.0510050766170025,0.000899072561878711,4
0.116810277104378,0.0889390259981155,0.0682257786393166,0.0418414548039436,0.357588827610016,0.142157211899757,0.0551546439528465,0.000103739141195547,4
0.115565404295921,0.0878670513629913,0.0642836913466454,0.0398358292877674,0.322248369455337,0.118746735155582,0.047477949410677,0.000829913129564375,4
0.114804647862911,0.0880399495363236,0.0638341531157494,0.0404928438365459,0.279680728912354,0.129120647907257,0.0500714257359505,0.000933652278035879,4
0.115496248006821,0.0881091132760048,0.0646294876933098,0.0410807020962238,0.315574467182159,0.137454360723495,0.0511088185012341,0.000345797132467851,4
0.116637378931045,0.0884203314781189,0.0672229677438736,0.0407694838941097,0.357865452766418,0.134376764297485,0.052180789411068,0.000622434832621366,4
0.115980364382267,0.0884549096226692,0.0676379203796387,0.0407349020242691,0.362326234579086,0.136866509914398,0.0544630512595177,0.0000345797125191893,4
0.113594360649586,0.0871408805251122,0.0616210512816906,0.0388676002621651,0.327677369117737,0.125074833631516,0.0496218912303448,0.000691594264935702,4
0.114043898880482,0.0865876078605652,0.0627967640757561,0.0386255420744419,0.282620012760162,0.121063582599163,0.0426022075116634,0.000968231994193047,4
0.113628938794136,0.0873137786984444,0.0617593713104725,0.039939571171999,0.317234307527542,0.125593528151512,0.0483078621327877,0.00159066682681441,4
0.114147633314133,0.0874520987272263,0.064352847635746,0.040873222053051,0.281098484992981,0.124383233487606,0.0487573966383934,0.00110655080061406,4
0.115254186093807,0.087832473218441,0.0652173385024071,0.0406311638653278,0.327711939811706,0.138768389821053,0.0522499494254589,0.00072617398109287,4
0.115323349833488,0.0885586515069008,0.0674304440617561,0.041876032948494,0.353128045797348,0.149591848254204,0.0551546439528465,0.00127944943960756,4
0.11546166241169,0.0892156660556793,0.068675309419632,0.0434667021036148,0.41564816236496,0.166190102696419,0.0617593713104725,0.00124486966524273,4
0.115357927978039,0.0898380950093269,0.0727902948856354,0.0434667021036148,0.51181435585022,0.172829404473305,0.0644911676645279,0.000899072561878711,4
0.114804647862911,0.0882474333047867,0.0671883821487427,0.0419106148183346,0.310283780097961,0.136762768030167,0.0527340658009052,0.000691594264935702,4
0.115150451660156,0.0884203314781189,0.06622014939785,0.0429134257137775,0.303264081478119,0.135898277163506,0.0511088185012341,0.000795333413407206,4
0.11470091342926,0.0888007059693337,0.067672498524189,0.0428788438439369,0.359732776880264,0.145960971713066,0.054947167634964,0.0013831885298714,4
0.114147633314133,0.08696798235178,0.0649752840399742,0.0409769602119923,0.278297543525696,0.118712157011032,0.0452648475766182,0.00072617398109287,4
0.11470091342926,0.0868296623229981,0.064906120300293,0.0403199456632137,0.327954024076462,0.139356255531311,0.0498985275626183,0.000968231994193047,4
0.116084098815918,0.088731549680233,0.0728248804807663,0.0452302657067776,0.276568561792374,0.141361877322197,0.0550854839384556,0.0011757102329284,4
0.115530826151371,0.0888698622584343,0.07002392411232,0.0445386730134487,0.22936724126339,0.121789753437042,0.0504172220826149,0.00121029000729322,4
0.117467291653156,0.0910829678177834,0.0725482404232025,0.0486882366240025,0.272695630788803,0.14011700451374,0.0619322694838047,0.000622434832621366,4
0.113767258822918,0.0871063023805618,0.0627967640757561,0.0387638583779335,0.258725434541702,0.102321371436119,0.0381760038435459,0.00124486966524273,4
0.114458851516247,0.0879362151026726,0.0631425604224205,0.0391442365944386,0.233274757862091,0.0968923568725586,0.0365507565438747,0.000622434832621366,4
0.114493437111378,0.0877287313342094,0.0667042657732964,0.0415993966162205,0.205265179276466,0.101664356887341,0.0431554839015007,0.000899072561878711,4
0.114804647862911,0.0877633169293404,0.0639724731445313,0.0406657457351685,0.200631499290466,0.0953016951680183,0.0436741784214973,0.00055327540030703,4
0.11394015699625,0.0879016369581223,0.0660818368196487,0.0406657457351685,0.265641361474991,0.11006723344326,0.0416685566306114,0.000587855116464198,4
0.114493437111378,0.088282011449337,0.064906120300293,0.0412536002695561,0.226566284894943,0.102598011493683,0.0410461202263832,0.000380376848625019,4
0.11466633528471,0.087382934987545,0.0638341531157494,0.0413573384284973,0.192194044589996,0.0918437242507935,0.0418414548039436,0.000864492845721543,4
0.111139200627804,0.083613745868206,0.0540135130286217,0.0331273674964905,0.0992437824606895,0.0334385819733143,0.0140393637120724,0.000864492845721543,2
0.111692473292351,0.0846511423587799,0.0567453093826771,0.0352367274463177,0.14316001534462,0.0626238659024239,0.022788031026721,0.000760753697250038,2
0.112072855234146,0.0844436585903168,0.0552929639816284,0.0350638292729855,0.15166662633419,0.0590275712311268,0.0283553656190634,0.00103739136829972,2
0.111865378916264,0.0843745023012161,0.0558116585016251,0.0353750474750996,0.142468422651291,0.061102356761694,0.0233067274093628,0.00107197114266455,2
0.111104622483253,0.0847894623875618,0.0560191385447979,0.0353750474750996,0.160173237323761,0.0652173385024071,0.0255889892578125,0.00110655080061406,2
0.108926102519035,0.0820230841636658,0.0520078912377358,0.0321245528757572,0.126008480787277,0.0453340038657188,0.0187076255679131,0.00145234796218574,2
0.10930647701025,0.0807782113552094,0.0498293675482273,0.0304647274315357,0.0980680659413338,0.0360666401684284,0.015699191018939,0.00121029000729322,2
0.108476564288139,0.0811240077018738,0.0505901202559471,0.0312946401536465,0.0935727059841156,0.0392479747533798,0.0153879728168249,0.00169440603349358,2
0.109963491559029,0.0822305604815483,0.0536331385374069,0.0330582074820995,0.137281462550163,0.0577827021479607,0.0227188728749752,0.000968231994193047,2
0.110551349818707,0.0826800987124443,0.0542901530861855,0.0328161492943764,0.134930044412613,0.0529069639742374,0.0202291328459978,0.00124486966524273,2
0.109064415097237,0.0817810222506523,0.0509704984724522,0.0312946401536465,0.110482186079025,0.0398358292877674,0.0175664946436882,0.000968231994193047,2
0.109064415097237,0.0817810222506523,0.0512817166745663,0.031398382037878,0.108407400548458,0.043639600276947,0.01808519102633,0.00127944943960756,2
0.110655084252357,0.0829221531748772,0.053045280277729,0.0328161492943764,0.116810277104378,0.0492415130138397,0.0212665237486362,0.000899072561878711,2
0.109548531472683,0.0818156003952027,0.0506247021257877,0.031398382037878,0.095820389688015,0.0383489020168781,0.0171861182898283,0.00141776830423623,2
0.108822360634804,0.0810202732682228,0.0488957166671753,0.0298768728971481,0.0780809968709946,0.0308796856552362,0.0121029000729322,0.0013831885298714,2
0.108269087970257,0.0816772878170013,0.0510742366313934,0.0308451056480408,0.0982755497097969,0.0396975129842758,0.0163216255605221,0.000968231994193047,2
0.10778497159481,0.0810894295573235,0.0489302948117256,0.0290123801678419,0.0867259204387665,0.0315366983413696,0.0135898273438215,0.000968231994193047,2
0.107197113335133,0.0802595168352127,0.0481349639594555,0.0293581765145063,0.0705080404877663,0.0267301183193922,0.0114458855241537,0.00121029000729322,2
0.107127957046032,0.0811240077018738,0.0489302948117256,0.0297731347382069,0.0750725567340851,0.0269030183553696,0.0111692473292351,0.00190188433043659,2
0.108269087970257,0.0810548514127731,0.0504172220826149,0.0304301492869854,0.088385745882988,0.0310525838285685,0.01327861007303,0.00162524660117924,2
0.108441986143589,0.0807782113552094,0.0500022657215595,0.0297385547310114,0.0810202732682228,0.0264189019799233,0.0110655082389712,0.000829913129564375,2
0.109168156981468,0.0808819532394409,0.0499331057071686,0.0299460329115391,0.0771127641201019,0.031951654702425,0.0117225227877498,0.000622434832621366,2
0.107715807855129,0.0809856876730919,0.049345251172781,0.0299806129187346,0.0843053460121155,0.0280787274241447,0.0122066391631961,0.000484115997096524,2
0.108303666114807,0.0809856876730919,0.0489994548261166,0.0297039747238159,0.0749342441558838,0.0334385819733143,0.0108580300584436,0.000795333413407206,2
0.108926102519035,0.0815043896436691,0.0500368475914002,0.0306376274675131,0.0730323567986488,0.0283553656190634,0.0118262618780136,0.00121029000729322,2
0.110309287905693,0.0846857205033302,0.0586817748844624,0.0364470183849335,0.198487564921379,0.0900455787777901,0.0346142947673798,0.0013486088719219,2
0.111277520656586,0.0841324478387833,0.0567107312381268,0.0363432802259922,0.176114484667778,0.0811585858464241,0.0311217419803142,0.000829913129564375,2
0.109513953328133,0.0818501859903336,0.0513508766889572,0.0313638001680374,0.0921895205974579,0.0392479747533798,0.0141776828095317,0.00103739136829972,2
0.108891516923904,0.0819885060191155,0.0508667603135109,0.0308451056480408,0.0931577533483505,0.0377264693379402,0.0143851609900594,0.00072617398109287,2
0.108926102519035,0.0806744769215584,0.0481695421040058,0.0294273365288973,0.0504518039524555,0.0144889000803232,0.00612060958519578,0.000829913129564375,2
0.109583117067814,0.0805015712976456,0.0471667312085629,0.0284936837852001,0.0383834838867187,0.0104084936901927,0.00404582638293505,0.000622434832621366,2
0.110931724309921,0.0837174877524376,0.0577827021479607,0.0358937419950962,0.183237910270691,0.0729286149144173,0.0292890183627605,0.00121029000729322,2
0.109825171530247,0.0823688805103302,0.0529069639742374,0.0330927856266499,0.14934977889061,0.0662893131375313,0.023548785597086,0.000207478282391094,2
0.108787782490253,0.0805015712976456,0.0476162657141686,0.0284591056406498,0.048342440277338,0.0131748709827662,0.0051869573071599,0.00072617398109287,2
0.1093410551548,0.081193171441555,0.0483770184218884,0.0303609892725945,0.0705080404877663,0.0278366692364216,0.011238407343626,0.000933652278035879,2
0.108684040606022,0.0809511095285416,0.0466134548187256,0.027940409258008,0.0353750474750996,0.00753837777301669,0.00352713093161583,0.000795333413407206,2
0.108891516923904,0.0806744769215584,0.0471321493387222,0.0287357419729233,0.0382105857133865,0.010546812787652,0.00404582638293505,0.000380376848625019,2
0.109064415097237,0.0810548514127731,0.0482732802629471,0.0284936837852001,0.0466134548187256,0.0149038564413786,0.00629350775852799,0.000760753697250038,2
0.108787782490253,0.0806053131818772,0.0464059747755528,0.0284591056406498,0.0403199456632137,0.0109271900728345,0.00411498593166471,0.000518695684149861,2
0.108684040606022,0.0803978368639946,0.0472358912229538,0.0284936837852001,0.0478929057717323,0.0141431028023362,0.00525611639022827,0.00103739136829972,2
0.109548531472683,0.0817118659615517,0.047408789396286,0.028632003813982,0.0433283820748329,0.00950942095369101,0.00390750775113702,0.00100281171035022,2
0.109444797039032,0.0815389677882195,0.0486536584794521,0.0293927565217018,0.0553967021405697,0.016010407358408,0.0068122036755085,0.00103739136829972,2
0.1092718988657,0.0808473750948906,0.0477545857429505,0.028943220153451,0.0612406730651856,0.0194683782756329,0.00767669640481472,0.00100281171035022,2
0.111035458743572,0.0829913169145584,0.0520424693822861,0.0321591347455978,0.0879707932472229,0.0332656837999821,0.0148001173511148,0.00124486966524273,2
0.108856938779354,0.0813314914703369,0.0472704693675041,0.0286665838211775,0.0414610765874386,0.010270175524056,0.00387292797677219,0.00162524660117924,2
0.108856938779354,0.0815735459327698,0.0477200038731098,0.0291506983339787,0.044192872941494,0.0131057118996978,0.00473742093890906,0.00141776830423623,2
0.108614884316921,0.0809511095285416,0.0480658039450645,0.0287011619657278,0.0589584112167359,0.0201253928244114,0.00684678321704269,0.000518695684149861,2
0.108234502375126,0.0805015712976456,0.0467517748475075,0.0281133074313402,0.0402853675186634,0.00950942095369101,0.00383834820240736,0.00121029000729322,2
0.108234502375126,0.0799482986330986,0.0462676584720612,0.028009569272399,0.0444695129990578,0.0137627264484763,0.00463368184864521,0.00148692773655057,2
0.108165346086025,0.0803286731243134,0.0464059747755528,0.0283899456262589,0.0386946983635426,0.0126215955242515,0.00463368184864521,0.00124486966524273,2
0.109479375183582,0.0815735459327698,0.0482041202485561,0.0298077128827572,0.0750725567340851,0.0256235674023628,0.0100972764194012,0.000449536280939356,2
0.111312098801136,0.0830950513482094,0.0524920076131821,0.0318133383989334,0.0869334042072296,0.0339918583631515,0.0127944946289063,0.00110655080061406,2
0.109998069703579,0.0829221531748772,0.0505555421113968,0.0313292220234871,0.0771819204092026,0.0252777710556984,0.011584204621613,0.000864492845721543,2
0.110655084252357,0.0830950513482094,0.0506592802703381,0.0321591347455978,0.0780464112758637,0.0320899747312069,0.0114804655313492,0.000795333413407206,2
0.108995258808136,0.0817810222506523,0.0478237457573414,0.0286665838211775,0.0451265275478363,0.0109617691487074,0.00549817457795143,0.000968231994193047,2
0.108926102519035,0.0813314914703369,0.0472704693675041,0.0280441474169493,0.0378647856414318,0.00712342094630003,0.00342339160852134,0.000657014548778534,2
0.108995258808136,0.0802249386906624,0.047028411179781,0.028251625597477,0.0488957166671753,0.012587015517056,0.00439162366092205,0.000795333413407206,2
0.1092718988657,0.0809165313839912,0.0482732802629471,0.0288394819945097,0.069021113216877,0.0230646692216396,0.00781501550227404,0.00100281171035022,2
0.109894335269928,0.082299716770649,0.0484807603061199,0.0296002347022295,0.0523536875844002,0.014316001906991,0.00570565275847912,0.00121029000729322,2
0.110516764223576,0.0825072005391121,0.0501060076057911,0.0309834238141775,0.0777352005243301,0.0238254237920046,0.0103047545999289,0.00131402909755707,2
0.111415840685368,0.0834408476948738,0.0520424693822861,0.0324357710778713,0.098137229681015,0.0424638874828816,0.0151459146291018,0.000864492845721543,2
0.110413029789925,0.0824380367994309,0.0500714257359505,0.0305338874459267,0.0800520405173302,0.0243786983191967,0.00964774005115032,0.000311217416310683,2
0.109479375183582,0.0812277495861054,0.0471321493387222,0.0290469601750374,0.0546705275774002,0.0162178855389357,0.00639724731445313,0.00100281171035022,2
0.108027026057243,0.0805361568927765,0.048411600291729,0.0284591056406498,0.0859997496008873,0.0330582074820995,0.0129673928022385,0.0011757102329284,2
0.110620506107807,0.0820576623082161,0.049345251172781,0.0299806129187346,0.0558116585016251,0.0165982618927956,0.00560191366821528,0.000449536280939356,2
0.111865378916264,0.0839249640703201,0.0524228475987911,0.0324703529477119,0.100315749645233,0.0382797420024872,0.0147309582680464,0.0011757102329284,2
0.110343866050243,0.0815043896436691,0.0480312220752239,0.0294964965432882,0.0452994257211685,0.0130711318925023,0.00446078320965171,0.000933652278035879,2
0.108372822403908,0.0811585858464241,0.0506938621401787,0.0298422928899527,0.119369171559811,0.0438470765948296,0.0167365819215774,0.00103739136829972,2
0.107542909681797,0.080294094979763,0.0466480329632759,0.0277329310774803,0.0575406439602375,0.0160795673727989,0.00688136322423816,0.00114113057497889,2
0.108822360634804,0.0813314914703369,0.0495181493461132,0.0297385547310114,0.0964428260922432,0.0304993074387312,0.011584204621613,0.000657014548778534,2
0.109963491559029,0.082299716770649,0.0492069348692894,0.0297385547310114,0.0899418368935585,0.0280441474169493,0.0116533637046814,0.0011757102329284,2
0.109825171530247,0.0815389677882195,0.0489648766815663,0.0294273365288973,0.0691594257950783,0.0304301492869854,0.010270175524056,0.000829913129564375,2
0.111035458743572,0.0820922404527664,0.049794789403677,0.0298768728971481,0.0919128805398941,0.034718032926321,0.0138318855315447,0.00124486966524273,2
0.1093410551548,0.0812623277306557,0.0484461784362793,0.0293581765145063,0.0691594257950783,0.0223039165139198,0.00885240640491247,0.000864492845721543,2
0.109237320721149,0.0815043896436691,0.0486882366240025,0.0299806129187346,0.0792912840843201,0.0274908728897572,0.0116879437118769,0.000449536280939356,2
0.109444797039032,0.0812623277306557,0.0491031929850578,0.029323598369956,0.0741389095783234,0.0234104674309492,0.00954400096088648,0.000760753697250038,2
0.109756015241146,0.0815389677882195,0.0498293675482273,0.0298422928899527,0.0854464769363403,0.0313638001680374,0.0108234509825707,0.000518695684149861,2
0.108718618750572,0.0810202732682228,0.0483770184218884,0.0289778001606464,0.0646294876933098,0.029323598369956,0.00905988551676273,0.00124486966524273,2
